*Action(SiteID=UK|Country=GB|Currency=GBP|Version=745|CC=UTF-8),CustomLabel,*Category,StoreCategory,*Title,Subtitle,Relationship,RelationshipDetails,*ConditionID,*C:Brand,*C:Colour,*C:Fit,*C:Size,*C:Department,*C:Type,*C:Sleeve Length,C:Fabric Type,C:Theme,*C:Character,*C:Pattern,*C:Material,*C:Neckline,*C:Features,*C:Size Type,*C:Vintage,C:Accents,C:Closure,C:Occasion,C:Collar Style,C:Season,C:Graphic Print,C:Handmade,C:Product Line,C:Signed,C:Country/Region of Manufacture,C:Character Family,C:Personalised,C:Chest Size,C:Garment Care,C:Model,C:Year Manufactured,C:Manufacturer Colour,C:MPN,,PicURL,GalleryType,*Description,*Format,*Duration,*StartPrice,BuyItNowPrice,*Quantity,PayPalAccepted,PayPalEmailAddress,ImmediatePayRequired,PaymentInstructions,*Location,ShippingType,ShippingService-1:Option,ShippingService-1:Cost,ShippingService-2:Option,ShippingService-2:Cost,*DispatchTimeMax,PromotionalShippingDiscount,ShippingDiscountProfileID,DomesticRateTable,*ReturnsAcceptedOption,ReturnsWithinOption,RefundOption,ShippingCostPaidByOption,AdditionalDetails,ShippingProfileName,ReturnProfileName,PaymentProfileName
Add,,155183,, Levis Sweatshirt / Xtra large /  XL /  Light Grey  / 134TT,,,,3000,Levis, Light Grey ,Regular, XL,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2679_71899659-6849-4315-8f43-b34e9931f18f.jpg?v=1593447779|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2680_62257c94-b805-470c-bbc4-9299c5dfdd8e.jpg?v=1593447779,,"Size on label: XL<br>Recommended size: XL<br>Pit to pit: 28 // Shoulder to bottom: 29.5"" <br>Colour: Light Grey <br>Condition: Good vintage condition.  ",FixedPrice,30,48.425,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, Ralph Lauren Sweatshirt / Large /  L /  Grey & Red  / 135TT,,,,3000,Ralph Lauren, Grey & Red ,Regular, L,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2691_18622f84-252b-44b4-aa43-7ca62e5c75ab.jpg?v=1593447140|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2692_e5fb861e-4591-4367-9d1e-ace142cc47cc.jpg?v=1593447139|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2693_3ab827ae-d371-4e2a-ad5d-ff43c630c1a7.jpg?v=1593447140,,"Size on label: L<br>Recommended size: L<br>Pit to pit: 24"" // Shoulder to bottom: 29"" <br>Colour: Grey & Red <br>Condition: Good vintage condition.  ",FixedPrice,30,40.925,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, Adidas Sweatshirt / Xtra Large /  XL /  Drak Red / 136TT,,,,3000,Adidas, Drak Red,Regular, XL,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2700_42be455d-019a-4966-a55d-dba1ee5ca46b.jpg?v=1593446842|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2701_847e8b2c-00ce-4fc1-8d88-148bdb8e6a4f.jpg?v=1593446842,,"Size on label: XL<br>Recommended size: XL<br>Pit to pit: 26"" // Shoulder to bottom: 28.5"" <br>Colour: Drak Red<br>Condition: Very good vintage condition.  ",FixedPrice,30,37.925,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, 90's Adidas Sweatshirt / Xtra Large /  D7 F186  /  Black / 137TT,,,,3000,Adidas, Black,Regular, D7 F186 ,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2704_9dec7a72-4b19-4f9e-b1e9-d6eb5a5b85a7.jpg?v=1593003961|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2705_fe0c627c-86e2-41a2-9130-1588ffe2653f.jpg?v=1593003962|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2707_65c13592-d33e-4add-9802-8e528fdef158.jpg?v=1593003961,,"Size on label: D7 F186 <br>Recommended size: XL<br>Pit to pit: 25"" // Shoulder to bottom: 30"" <br>Colour: Black<br>Condition: Good vintage condition! ",FixedPrice,30,48.425,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, Adidas Sweatshirt / Xtra Large /  XL /  Dark Blue  / 138TT,,,,3000,Adidas, Dark Blue ,Regular, XL,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2679_3d481470-42a3-4e08-9ac4-75d9e133aab1.jpg?v=1592837635|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2680_4ca5eed3-846b-4ec2-a439-b0830bcfc006.jpg?v=1592837634|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2681_4b1dc9f0-5938-4746-bf98-31f82a90edd2.jpg?v=1592837635,,"Size on label: XL<br>Recommended size: XL <br>Pit to pit: 26"" // Shoulder to bottom: 29"" <br>Colour: Dark Blue <br>Condition: Very good vintage condition.   ",FixedPrice,30,35.42,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, GAP 1/4 Sweatshirt / Xtra Large /  XL /  Navy  / 139TT,,,,3000,GAP, Navy ,Regular, XL,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2693_bb624088-9701-461c-a2db-5a9e7dfdcf92.jpg?v=1592836833|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2695_d9c613a8-8ee4-4efe-a9f5-4dfa54295b79.jpg?v=1592836834|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2696_580820ce-1001-4b31-bacb-c2f01af189eb.jpg?v=1592836834,,"Size on label: XL<br>Recommended size: XL<br>Pit to pit: 25"" // Shoulder to bottom: 28"" <br>Colour: Navy <br>Condition: Very good vintage condition.   ",FixedPrice,30,35.42,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, Nike Hoodie / Large /  L /  Grey  / 140TT,,,,3000,Nike, Grey ,Regular, L,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2711_38f37ea8-e90d-4444-9566-0eb656dcd3a3.jpg?v=1592835962|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2712_329e94a4-de17-44cf-ad92-1ae7b1bcd3e2.jpg?v=1592835962|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2713_7e4eb6c3-bacf-424c-9295-11828bc691f3.jpg?v=1592835962,,"Size on label: L<br>Recommended size: L<br>Pit to pit: 25"" // Shoulder to bottom: 26.5"" <br>Colour: Grey <br>Condition: Good vintage condition. ",FixedPrice,30,40.925,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, Puma Sweatshirt / XL /  XL  /  Dark Blue  / 141TT,,,,3000,Puma, Dark Blue ,Regular, XL ,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2688_42dacb8d-6efd-4c56-8c5a-a9f37e6a32ce.jpg?v=1592217744|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2689_76bb9b12-3232-4c3b-b434-5ba2f2ee7630.jpg?v=1592217745,,"Size on label: XL <br>Recommended size: XL<br>Pit to pit: 25.5"" // Shoulder to bottom: 30"" <br>Colour: Dark Blue <br>Condition: Excellent vintage condition.   ",FixedPrice,30,43.925,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, Nautica 1/4 Sweatshirt / Xtra Large /  XL /  Navy  / 142TT,,,,3000,Nautica, Navy ,Regular, XL,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2654.jpg?v=1591797165|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2655.jpg?v=1591797168,,"Size on label: XL<br>Recommended size: XL<br>Pit to pit: 24.5"" // Shoulder to bottom: 29"" <br>Colour: Navy <br>Condition: Good vintage condition some signs of wear. ",FixedPrice,30,32.22,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, Nike 6.0 Zip/Up Hoodie / Large /  L /  Charcoal Grey  / 143TT,,,,3000,Nike, Charcoal Grey ,Regular, L,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2686_dbfda3f2-b5b5-4cb0-ba75-f06b846a27a1.jpg?v=1591794184|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2687_b75d0554-82b1-45d4-8bcd-7bb765b952e2.jpg?v=1591794185,,"Size on label: L<br>Recommended size: L<br>Pit to pit: 23"" // Shoulder to bottom: 29"" <br>Colour: Charcoal Grey <br>Condition: Excellent vintage condition!",FixedPrice,30,27.42,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,, Adidas Zip/Up Hoodie / Xtra Large /  XL  /  Red  / 144TT,,,,3000,Adidas, Red ,Regular, XL ,Men,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2729.jpg?v=1591702913|http://cdn.shopify.com/s/files/1/0380/3099/9685/products/DSC_2731.jpg?v=1591702913,,"Size on label: XL <br>Recommended size: XL <br>Pit to pit: 25"" // Shoulder to bottom: 29"" <br>Colour: Red <br>Condition: Very good vintage condition! ",FixedPrice,30,27.42,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
